conversation_id,conversation_text,candidate_intent,candidate_count,group,sampling_type,gold_intent,label_reason,difficulty
2294249,"Customer: Hey [USER], you need to sort it out with [USER]. Half the things I subscribed the service for in NZ aren't available for this region like [USER] 's #Baapjanma or [USER] stand-up special. What gives?

AmazonHelp: [USER] I get your concern, Prateek. I'm afraid, content is geo - specific. Please refer here: for more info. ^SV

Customer: @AmazonHelp I know it is, i was wondering when and if these title or similar content will be made available soon in NZ. Cause currently the geo-specific content in terms of Hindi and Marathi is pretty poor in NZ. [USER] seems to have it sorted.

AmazonHelp: [USER] I get your concern about availability of content, Prateek. I'll be sure to share your comments with our internal teams for review and to improve our services. ^SV

Customer: @AmazonHelp Thank you for your quick reply. Please escalate my concerns, because my patience wears thins and you may lose my subscription soon enough.

AmazonHelp: [USER] Rest assured, Prateek. I've shared your comments with internal teams to improve our services. Stay tuned to our website. ^SV

Customer: [USER] @AmazonHelp [USER] I've been saying the same thing. Most Indian creators are working with Amazon. But Netflix does a better job of worldwide reach and release. Had mentioned the same thing to [USER]

Customer: [USER] @AmazonHelp [USER] [USER] Agreed! [USER] is so much better!! I caught [USER] and Aditi Mittal specials on Netflix.",SUBSCRIPTION_PROBLEM,703,Medium,STRATIFIED,DIGITAL_CONTENT_PROBLEM,Customer is asking about Amazon content that is unavailable in New Zealand and wants more titles made available in that region.,easy
656141,"Customer: @AmazonHelp if the comicxology account says there is no membership how come it’s trying to charge my account? It was turned off so I’m not sure why it’s still trying to take a subscription payment out

AmazonHelp: [USER] I'm sorry it's still attempting to charge you for this membership. Please reach out to ComiXology directly to look into this with you: ^CL",SUBSCRIPTION_PROBLEM,703,Medium,STRATIFIED,SUBSCRIPTION_PROBLEM,A cancelled ComiXology membership is still attempting to charge the customer's account.,easy
230206,"Customer: So [USER] fixed the [USER] Baseball episodes problem I reported 9/16. Never told me. Bit late now, I've no subscription. Annoyed.

AmazonHelp: [USER] sorry to hear that, can you get a subscription now? ^AS

Customer: @AmazonHelp Don't really want to after the first time. Really annoyed it's been fixed and found out myself. Nobody got back to me. Case opened Sept 16th",SUBSCRIPTION_PROBLEM,703,Medium,STRATIFIED,UNRESOLVED_SUPPORT_ISSUE,"Customer's reported content problem was eventually fixed, but Amazon never informed them, leaving them frustrated with the support process.",medium
2594946,"Customer: Ordered Skyrim for the Switch to be delivered today from [USER] but apparently they can't be bothered so who knows when it will arrive. #USELESS #SOMUCHFORPRIME #SOMUCHFORPREORDERING

AmazonHelp: [USER] Hi Mark, without giving any personal account info can you tell us what happened? ^MA

Customer: @AmazonHelp I ordered skyrim a month ago for delivery TODAY only to now get an email telling me that I am not getting it today after all. It's available for download so has been released. You claim I can order it now for Monday. DISAPPOINTED

Customer: @AmazonHelp If I cancel prime now does it run until it's end date or do you refund the extra?

AmazonHelp: [USER] I'm sorry to hear that. Has a revised delivery estimate been provided? ^DC

Customer: @AmazonHelp No. The UK website is showing it in stock, delivery by Monday!

AmazonHelp: [USER] Hello Mark, a refund option would depend on how much you have used the service. You can change your auto-renew option that will ensure the subscription does not continue past the expiry date. You can find this info here: ^GA",SUBSCRIPTION_PROBLEM,703,Medium,STRATIFIED,DELIVERY_DELAY,The customer's pre-ordered item was expected today but delivery was delayed with no revised estimate.,easy
2862033,"Customer: Gotta love when you get an [USER] attempted delivery notice and they never even showed up. Someones pants are on fire!

AmazonHelp: [USER] I'm sorry for the frustration! We'd love to look into this for you, but are unable to access your Amazon account through Twitter. Please reach us by phone or chat here: ^LR",DELIVERY_ATTEMPT_PROBLEM,679,Medium,STRATIFIED,DELIVERY_ATTEMPT_PROBLEM,The customer received an attempted-delivery notice even though the courier never arrived.,easy
1343576,"Customer: [USER] When getting an email saying item will be attempted tomorrow, after failed delivery attempt when I was in the house at the 'supposed' time of delivery... I know it's Halloween soon but I doubt you've got ghosts delivering?

AmazonHelp: [USER] Do you who was the carrier? You can look here: Let us know if your package is delivered tomorrow. ^DA

Customer: @AmazonHelp It was [USER] I meant to moan about ghost deliveries. Thanks for fast response @AmazonHelp. But no I don't know who the courier was no, I assume either DPD or Hermes.

AmazonHelp: [USER] I'm sorry we sent you the wrong link. You can locate the carrier info here: ^CO

Customer: @AmazonHelp It just says Amazon shipping for the courier?

AmazonHelp: [USER] Got it! Thanks for looking into that for us! Please contact us via phone/chat here: for more help. ^TK",DELIVERY_ATTEMPT_PROBLEM,679,Medium,STRATIFIED,DELIVERY_ATTEMPT_PROBLEM,"The customer was home during the expected delivery time, but Amazon falsely recorded a failed delivery attempt.",easy
292285,"Customer: [USER] #Prime have the worst delivery people; Def the bottom rung of the delivery man ladder. @AmazonHelp

AmazonHelp: [USER] I'm sorry for the bad experience. Without giving account details can you tell us what happened? ^JF

Customer: @AmazonHelp About the 5th time we got a ""attempted delivery"" notification at the end of a day/shift when it clearly/definitely was not the case

AmazonHelp: [USER] I'm sorry to hear this! Do you notice it happening with a particular carrier? ^WJ

Customer: @AmazonHelp Nope, just amazon guys. When they come via FedEx/Ups they are fine. Matter of fact there was a [USER] delivery 2 hours before from UPS

Customer: @AmazonHelp My wife started dialogue with CS and she got Only cut&amp;paste responses and a ""let us know if you don't get it by Sunday""

AmazonHelp: [USER] We'd like to escalate this. Please send us your order info by using this secure link: ^GL",DELIVERY_ATTEMPT_PROBLEM,679,Medium,STRATIFIED,DELIVERY_ATTEMPT_PROBLEM,The customer repeatedly received false attempted-delivery notifications even though the delivery location was open.,easy
1437384,"Customer: [USER] why are your couriers lying when they say they have attempted delivery of our package? Ordered 2ce, apparently 4 attempts.

AmazonHelp: [USER] I'm sorry they haven't been delivered. Please contact us here: so we can look into this for you. ^AF

Customer: @AmazonHelp I have now been lied to again with yet another so-called attempted delivery to a shop that has been open from 7am. Please contact me instead

AmazonHelp: [USER] We can't access account/order details via Twitter. Please contact us via the link AF provided so we can look into it. ^WJ",DELIVERY_ATTEMPT_PROBLEM,679,Medium,STRATIFIED,DELIVERY_ATTEMPT_PROBLEM,The courier repeatedly claimed delivery attempts were made when they apparently were not.,easy
2970573,"Customer: Man, unbelievable problems with [USER] lately. One order this month missing still. Another arrived today ""expedited"" shipping, two-days late, and it's the wrong item.

AmazonHelp: [USER] Hey Rick! I'm really sorry for the frustration. We'd like to help if we can! Who was the carrier for these orders? ^AJ

Customer: @AmazonHelp Someone has already helped. But it's very frustrating. Two of three orders failed in the last 2 weeks. And the order that made it was late, even though I paid expedited shipping.",WRONG_OR_MISSING_ITEM,580,Medium,STRATIFIED,WRONG_OR_MISSING_ITEM,Customer received a wrong item and also experienced a late delivery despite paying for expedited shipping.,Easy
1343556,"Customer: Haha, I bought something from a 3rd-party seller on [USER]. They had @walmart ship the wrong item to me and marked it up 43%.

AmazonHelp: [USER] I'm sorry to hear you've received the wrong item. Have you reached out to the seller directly: ^MW

Customer: @AmazonHelp Haha, they stopped answering emails after I caught this Walmart thing

AmazonHelp: [USER] If the seller is no longer responding, you can file an A-to-Z Guarantee claim. Check it out here: ^MJ",WRONG_OR_MISSING_ITEM,580,Medium,STRATIFIED,WRONG_OR_MISSING_ITEM,"Customer received the wrong product from a third-party seller, and the seller stopped responding.",Easy
426318,"Customer: [USER] wrong product sent again and again... ref. 408-9359829-4777902

Customer: [USER] Today again I received wrong item : 403-3179435-0953905

AmazonHelp: [USER] Sorry about that. Kindly get in touch with us here: and we’ll be glad to help you. Please don’t [1/2]

AmazonHelp: [USER] I'm sorry about the incorrect delivery. Please report this to our support team here: ^HA

AmazonHelp: [USER] Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA

AmazonHelp: [USER] provide your order/account details as we consider them to be personal info. Our page is visible to the public. [2/2] ^NS",WRONG_OR_MISSING_ITEM,580,Medium,STRATIFIED,WRONG_OR_MISSING_ITEM,Customer repeatedly received incorrect products on multiple orders.,Easy
808116,"Customer: [USER] I have never faced any such issue thru Flipkart or Snapdeal. So smooth in or return if u r not satisfied.

Customer: [USER] Despite of giving details, no action from ur side. Trap customer by sending wrong product and then refuse to return is ur habit

Customer: [USER] Flipkart and snapdeal js much much better than you In all aspects. Never faced such issue with them.

AmazonHelp: [USER] That's quite a comment, Pranav. Could you confirm If you have shared your details through the link provided earlier? ^NK

AmazonHelp: [USER] If you've shared your details, you must have received a correspondence from our team. Request you to check. ^SQ

Customer: @AmazonHelp i have shared required Detail asked for. Despite of escalating it so many times thru app. You are again asking me to describe

Customer: @AmazonHelp you ve my mail id, u can track my orders, u can see request for return. Despite asking issue Everytime is harassing ur customer

Customer: @AmazonHelp Before confirming any order, u must tell customer that in case of any issues, who will b responsible for returning the parcel.

AmazonHelp: [USER] Sorry for the inconvenience. We do not have pickup facility at all the locations yet. Request you to self return the (1/2) ^ST

AmazonHelp: [USER] item. I'll pass on your feedback internally. (2/2) ^ST

Customer: @AmazonHelp Then don't do business at such location. Will try to self return this product. N don't b sorry, I am sorry..will never try u now

AmazonHelp: [USER] Apologies for the inconvenience. As mentioned earlier, we'll be sure to pass on the feedback. ^KA

Customer: [USER] I returned goods worth 1078 and got mail that I will b refunded 599 for something I never returned. U have made mockery of service

Customer: [USER] One more feather added to your pathetic service buckets and cheating skills.

Customer: @AmazonHelp Indeed u deserve such comment. Seriously man..u need to look into ur service big time. Complete goof up at ur end

AmazonHelp: [USER] Sorry for the hassle. Please report this to our support team here: and we'll check this. ^HN

Customer: [USER] Now neither I have product in my hand, nor my money. Never thought that amazon is such a cheat company

Customer: [USER] I am going to publish entire write up of this purchase thru social media along with all proofs .

AmazonHelp: [USER] Sorry about the delay with the refund, Pranav. Please report that here: and we'll get this sorted. ^MS

Customer: [USER] I just checked with courier guy. He said no receiver was available to collect ur return parcel. You guys r such a cheat

Customer: [USER] I urge to all ...don't use amazon ... Try flipkart, snapdeal..they r much better then cheater amazon

AmazonHelp: [USER] We understand there has been an inconvenience. However, for us to assist you better,(1/2) ^VM

AmazonHelp: [USER] please reach us via the link provided earlier and we'll reach out to you soon. (2/2) ^VM

Customer: [USER] How quickly u delete negative Post's from your facebook page.

Customer: [USER] I am going to burn the damaged product (which u have refused to return) delivered by you as a mark of my Severe dissatisfaction.

AmazonHelp: [USER] Sorry to know about the delay with the pickup. Please share your details here: and I'll reach out. ^KA",WRONG_OR_MISSING_ITEM,580,Medium,STRATIFIED,RETURN_PICKUP_PROBLEM,Customer is unable to get the wrong/damaged product returned because pickup is unavailable or repeatedly unsuccessful at their location.,Hard
493296,"Customer: [USER] Daily I have been playing your quiz on Amazon App. Where do you declare the winners of these quiz? And How do I know if I am a winner?

AmazonHelp: [USER] You can check the results here: Also, the winners will be directly contacted by our team. ^SG",CONTEST_OR_QUIZ_INQUIRY,547,Medium,STRATIFIED,CONTEST_OR_QUIZ_INQUIRY,Customer wants to know where quiz winners are announced and how to find out whether they won.,Easy
277247,"AmazonHelp: [USER]'re sorry about the return of the order. Please fill this form: and we'll look into it right away.^SF

Customer: @AmazonHelp Its a worst service retrnd request sent on 16Sept no action yet this is pathetic service my cc payment done bt waiting fr return to be taken

Customer: @AmazonHelp Customers needs to lnow how hollow their(Amazon) promises r fr service

AmazonHelp: [USER] Clearly, the experience hasn't been pleasant. We'd really want to change that, please provide your details in the link. ^SF

AmazonHelp: [USER] We would like to help you. Please share your details with us here: We'll get in touch shortly.^CB

Customer: @AmazonHelp 407-6976651-4029149 dt 9/9/17 Return reqst 16/9/17

Customer: @AmazonHelp 407-6976651-4029149 dt 9/9/17 Return reqst 16/9/17

AmazonHelp: [USER] Please don't provide your order details, we consider it personal information. Our page is visible to the public. (2/2)^MN

AmazonHelp: [USER] Apologies for the delay. Please share your details here: We'll get in touch shortly.(1/2)^MN

Customer: @AmazonHelp @AmazonHelp are there any contests these 3 days so that i could get a brand new iphone 8

AmazonHelp: [USER] We currently do not have any such contests in which you can win iPhone 8, Sriram. However, please refer this link: 1/2 ^NK

AmazonHelp: [USER] for latest contests. 2/2 ^NK

Customer: @AmazonHelp @AmazonHelp Thank u.....can i put my hopes alive for any contest on iphone’s in coming week

AmazonHelp: [USER] Well, we always get something or other for our customers to take advantage of, keep an eye out. ^MS",CONTEST_OR_QUIZ_INQUIRY,547,Medium,STRATIFIED,RETURN_PICKUP_PROBLEM,Customer submitted a return request but the return pickup has not been completed despite waiting for several days.,Medium
1593590,"Customer: @AmazonHelp is my twitter handle eligible for contests? because my twitter handle some word match to amazon.

AmazonHelp: [USER] Your twitter handle is eligible for Amazon contests. Not to worry. ^HR",CONTEST_OR_QUIZ_INQUIRY,547,Medium,STRATIFIED,CONTEST_OR_QUIZ_INQUIRY,Customer is asking about eligibility for Amazon contests and whether their Twitter handle qualifies.,Easy
350601,"Customer: How [USER] enjoy contest. 1. Keeps contest. 2. Curator activates account after 1 year to play contest. 3. Same answer patterns.

Customer: [USER] Hey @AmazonHelp , look into this matter.

AmazonHelp: [USER] We'll forward your comments as feedback to the relevant team for better contests. ^MJ

Customer: @AmazonHelp Thanks for this

AmazonHelp: [USER] You're welcome. :) ^HR",CONTEST_OR_QUIZ_INQUIRY,547,Medium,STRATIFIED,FEEDBACK,Customer is complaining about the way Amazon contests are conducted and provides feedback about the contest experience.,Easy
2758920,"AmazonHelp: [USER] Yes, you can set up parental controls. You can learn more about this here: ^DG

Customer: @AmazonHelp Thank you! Next question, will I be able to set up FreeTime on the Kindle? Will the Amazon Dot work as a speaker?

AmazonHelp: [USER] Those are great questions! and the answer to both is yes! You can sign up for Free Time by visiting: In addition, your Echo Dot can read Kindle books with Alexa from your Kindle library! You can learn how here: ^BN",DIGITAL_CONTENT_PROBLEM,538,Medium,STRATIFIED,PRODUCT_INFORMATION,"Customer asks about Kindle FreeTime, parental controls, and whether Echo Dot can work with Kindle books.",Easy
286249,"Customer: Oigan [USER] y [USER], ya se vieron bien lentos para subir los ebooks de Ishiguro, ¿no?

AmazonHelp: [USER] Hola Felipe, puedes ver las opciones que tenemos disponibles actualmente en este enlace: ^LG

Customer: @AmazonHelp Ya había revisado, por eso la sugerencia. No hay nada más que El gigante enterrado...

Customer: @AmazonHelp ... ¿Dónde están las ediciones en español de Cuando fuimos huérfanos, Los restos del día, Un artista del mundo flotante, etc.?

AmazonHelp: [USER] Agradecemos tus sugerencias, en este caso puedes contactar a la editora para disponibilizar los libros en forma digital . ^MB

Customer: @AmazonHelp Bueno, lo que se espera es que ese trabajo lo hagan ustedes, y que el usuario sólo adquiera el libro vía Kindle.",DIGITAL_CONTENT_PROBLEM,538,Medium,STRATIFIED,PRODUCT_AVAILABILITY,Customer is asking why specific Ishiguro ebooks are unavailable in Spanish and requesting their digital availability.,Medium
2011989,"Customer: Just accidentally ordered a book from amazon? Didn't even click and apparently I'd brought it. @AmazonHelp hmmmm

AmazonHelp: [USER] I'm sorry for the trouble. For details on how to return your Kindle Book, please see here: ^DG

Customer: @AmazonHelp No issue with the book, just want to know what I've actually been charged for it

AmazonHelp: [USER] You can check all order details, including the charges for an order, here: ^TH",DIGITAL_CONTENT_PROBLEM,538,Medium,STRATIFIED,CHARGE_PROBLEM,Customer accidentally placed an order and wants to know what amount they were charged.,Easy
343733,"Customer: Segunda é dia de começar um livro novo 😜

Customer: [USER] Em Busca de Watership Down, e comprado na melhor livraria de todas aka Amazon &lt;3

Customer: [USER] Magnus Chase e o navio dos mortos, do Rick Riordan 😍

Customer: [USER] [USER] estou lendo Star Wars: Ascensão da Força Sombria, livro adquirido com vocês 👏🏻👏🏻

AmazonHelp: [USER] Olá! Obrigado pelas suas palavras! :3 Espero que você esteja curtindo da leitura do seu livro! :D ^CR

Customer: [USER] ""Os Irmaos Karamazov"" de Fiodor Dostoiévski. To adorando &lt;3

Customer: [USER] ""Era Uma Vez no Outono"", da Lisa Kleypas 😊 Comprei na Book Friday, se não me engano! 🤣

AmazonHelp: [USER] Olá, Missy! Parece que você está gostando muito do livro, não é? :3 ^CR

Customer: [USER] Leio vários ao mesmo tempo. Estou lendo ""Osho - amor, liberdade e solitude"" e estou lendo ""A elite do atraso - Jessé Souza"".

AmazonHelp: [USER] Olá, Diogo! Um livro legal demais, espero que você esteja curtindo da leitura dele! :D ^CR

Customer: [USER] UMA LONGA VIAJEM A UM PEQUENO PLANETA HOSTIL, MT BOM ESTOU AMANDO

Customer: [USER] O Alienista. Muito boa a nova versão do Kindle. No smartphone também show a leitura além do dispositivo.

AmazonHelp: [USER] Olá, Rato. Nossa, você gosta de clássicos, não é? Esse livro é bom demais! 📚✨ ^CR

AmazonHelp: [USER] Oi, Preguiscilla! Me diga, você recomendaria esse livro? 🤔 ^CR

Customer: @AmazonHelp O primeiro da série eu não gostei muito, mas esse (que é o segundo) é melhor! Recomendaria pra quem gosta de romance de época 🤔

Customer: [USER] No momento estou estudando q não tá fácil pra ninguém.😪

AmazonHelp: [USER] Olá! Eu nunca consegui ler dois livros ao mesmo tempo. Me diga, qual o secreto? Rs! ^CR

AmazonHelp: [USER] Olá, Bianca! Eu não conheço o livro! O: Trata do que? ^CR

AmazonHelp: [USER] Olá, Márcio! O Kindle é só amor, não é? Espero que você esteja curtindo da leitura do livro! :D ^CR

Customer: @AmazonHelp Como não?? 😱😱esse aqui👆🏼

AmazonHelp: [USER] Olá! Vamos continuar nos esforçando, boa sorte nos seus estudos! :D ^CR

Customer: @AmazonHelp Comecei hj! Adoro Rick Riordan!

AmazonHelp: [USER] Com certeza vamos ter que ler ele! 😱 ^HC

Customer: @AmazonHelp Depende do clássico, Dostoiévski é fantástico! &lt;3

Customer: [USER] Comprado na Amazon.

Customer: [USER] Reconhecimento de Padrões - William Gibson. Direto da Amazon.

AmazonHelp: [USER] Olá, Pedro. Opa, esse é um livro interessante demais, não é? Espero que você esteja curtindo da leitura dele! ^CR

AmazonHelp: [USER] Conta para a gente, já acabou a leitura, o que está achando do livro? ^VM

Customer: [USER] Escrito nas Estrelas, Sidney Sheldon. \o

Customer: [USER] Estou lendo""O homem do castelo alto"" no meu Kindle, para poder iniciar a série. Prefiro ler antes de assistir, para evitar spoilers 😀

AmazonHelp: [USER] Eita, eu gostei muito desse livro. Boa leitura &lt;3 ^VL

Customer: @AmazonHelp Eu estou amando... Obrigado. 😘

AmazonHelp: [USER] Como fugir dos spoilers né 😅 Boa leitura! ^VL

AmazonHelp: [USER] 💞💞 ^VL

Customer: [USER] Estou lendo A Morte em Veneza de Thomas Mann, David Copperfield de Charles Dickens e A Estepe de Anton Tchekhov

AmazonHelp: [USER] Olá Leonardo, nós conta, o que está achando do livro? ^DA

Customer: [USER] O Hobbit 😍

AmazonHelp: [USER] Meu livro preferido 😍 me diga, qual seu personagem favorito? ^AZ

Customer: @AmazonHelp Comecei a ler ontem. Estou na metade e posso dizer que estou gostando, sim. Uma leitura que foge do habitual e mexe com você. Recomendo.

AmazonHelp: [USER] Fabio, qual parte você diria que foi a parte que mais mexeu com você? 🤔❤ ^DA

Customer: @AmazonHelp [USER] Uma dica é escolher um livro para cada lugar. Tipo, o que vc vai ler em casa e outro para ler no onibus.

Customer: [USER] Em Algum Lugar nas Estrelas [USER]

AmazonHelp: [USER] Rayssa, amei demais essa dica, vou tentar! ❤ ^DA

AmazonHelp: [USER] Livro maravilhoso mesmo! 😍 ^AZ

Customer: @AmazonHelp A mudança radical para o vegetarianismo e como isso alterou a rotina do casal foi o que mais atiçou a minha leitura. Mas ela continua 😊

Customer: @AmazonHelp O Smaug, com certeza ❤️

Customer: [USER] Livro Um de A Guerra dos Tronos, adquirido com um bom desconto de vocês na última Black Friday. Aguardando ansioso a edição deste ano.

AmazonHelp: [USER] Boa eleção Sergio! ficamos contentes em saber que você conseguiu aproveitar o desconto. Boa leitura, grande abraço! ^AZ

Customer: [USER] Vampiro Lestat

AmazonHelp: [USER] Olá João, eita esse não conheço! 😱 Do que trata? ^DA

Customer: @AmazonHelp Segundo Livro das Crônicas Vampirescas da Anne Rice

Customer: [USER] A vida está em outro lugar - Milan Kundera

AmazonHelp: [USER] Olá, Alanis. Opa, que livro legal! Você já leu algum outro do Kundera? :D ^CR

Customer: @AmazonHelp Esse é o meu primeiro. É um livro bem interessante. Pretendo ler outros!

Customer: [USER] IT 🎈 com meu bff

Customer: [USER] Também leio mais de um...e agora q meu Kindle chegou na entrega super rápida da [USER], estou ainda mais empolgado!

AmazonHelp: [USER] Massa! Te desejamos uma leitura maravilhosa Alanis! 😃📚👏💚 ^JJ

AmazonHelp: [USER] Oi deh! Vocé esta lendo IT no dia, assim não vale! Tem que ser na noite! 😲🤡🎈 ^JJ

Customer: @AmazonHelp é impossível largar esse livro! Eu realmente superestimei Stephen King 😂💓

AmazonHelp: [USER] Olá, Helder! Que bom que você já recebeu seu Kindle! ❤️ Me diga, você está lendo algum eBook no momento? ^CR

Customer: @AmazonHelp Siiiiim! “Uma Breve História do Tempo” de Stephen Hawking e “D. Pedro a história não contada” de Paulo Rezzutti. Ler no Kindle é vida!😍

Customer: @AmazonHelp Obrigada!! ❤

AmazonHelp: [USER] Nada Alanis! 😃 ^JJ

AmazonHelp: [USER] Que livros legais! 😍 Fico contente em saber que você está gostando do seu Kindle, Helder. Abraço! :D ^CR

AmazonHelp: [USER] Todos os livros do King são incríveis,🖤 já você leu algum outro livro dele? ^HC

Customer: @AmazonHelp não, esse é o primeiro mesmo.. Mas irei investir mais nas obras dele, sem dúvidas!

AmazonHelp: [USER] Eu posso te recomendar O Iluminado! ^JJ

Customer: [USER] Origem, Dan Brown. A gente aprende um pouco sobre a história. Uma distração.

Customer: @AmazonHelp já é o próximo da lista, junto com Carrie

AmazonHelp: [USER] Oi Wagner! Dan Brown é um dos melhores escritores neste momento. Você já leu também o Codigo da Vinci? ^JJ

Customer: @AmazonHelp Li todos. Sempre ebook da Amazon. Acabou aquele inconveniente de carregar livros pesados! Amo ler!

AmazonHelp: [USER] Boas escolhas, Deh! :D ^CR

AmazonHelp: [USER] Fica bem fácil ler no Kindle, não é? :D Abraço, Wagner! ^CR

Customer: [USER] A Origem. Dan Brown

AmazonHelp: [USER] Olá Rodrigo! Dan Brown é bom demais! Concorda comigo? ^JJ

Customer: [USER] Quando vai ter promoção do Kindle paperwhite???

AmazonHelp: [USER] Olá Hana, pelo momento não temos essas informações, qualquer promoção será anunciada na nossa página web. ^AZ

Customer: [USER] Eu amo o Kindle principalmente porque posso levar os livros que estou lendo comigo em qualquer lugar!

AmazonHelp: [USER] Melhor coisa né, Marta! Poder levar junto milhões de livros. ❤ ^DA

Customer: @AmazonHelp A-MO!

Customer: [USER] Mindhunter 😘

AmazonHelp: [USER] Oi Elisângela, parece um livro interessante, conta para gente de que se trata? ^AZ

Customer: [USER] Mitologia Nórdica do Neil Gaiman 💚

AmazonHelp: [USER] Oi Anna Paula! Adoro esse livro! Neil Gaiman é um baita escritor! Te recomendo Deuses Americanos tambén escrito por ele. 😍👏 ^JJ

Customer: @AmazonHelp Obrigada!! Vou procurar!! ❤❤

AmazonHelp: [USER] Imagina! Você vai adorar! 😍 ^JJ",DIGITAL_CONTENT_PROBLEM,538,Medium,STRATIFIED,APPRECIATION,Customer is sharing positive experiences about Amazon books/Kindle; there is no actual complaint or support issue.,Easy
2902595,"Customer: @AmazonHelp I cancelled an order the 20th and I'm still expecting the money back into my account. It's still saying return requested

AmazonHelp: [USER] I'm sorry for the wait! Please contact us directly so we can look into this further with you: ^SB",RETURN_REQUEST,531,Medium,STRATIFIED,REFUND_MONEY_PROBLEM,Customer cancelled an order but is still waiting for the money to be returned.,Easy
